,params,fitness,best_route,duration
44,"{'population_size': 500, 'generations': 800, 'elite_size': 30, 'tournament_size': 20, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012300123001230013,"[14 49  6 57 83 86 55 99 26 81 94 25 47 52 15 62 74 73 44 51 66 54 75 45
 92 33 84 61 76 78 39 71 93 48 27 37 91 17 80 10 79 72 64 68 22 20  1 67
 18 31 60 30 16 96  8 65 32 69 77 58 28 12  3 29  2 46 36 70 21 90 23  5
 42 97 95 82 59 35  0 56 13  4 85 34 19  9 40 88 50 11 43 53 41 98 63  7
 24 89 87 38 14]",7.09126615524292
45,"{'population_size': 700, 'generations': 600, 'elite_size': 20, 'tournament_size': 20, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012300123001230013,"[51 66 92 33 54 75 45  1 20 22 68 64 72 79 10 80 91 27 37 48 93 71 78 39
 76 67 18 31 61 60 30 16 96  8 65 32 69 77 58 28 12  3 29 17  2 46 36 70
 21  7 24 90 23  5 89 42 97 95 82 38 59 35  0 56 13  4 85 34  9 40 88 50
 11 43 41 98 63 53 19 87 14 49  6 57 83 86 55 99 26 81 94 25 47 52 15 62
 74 73 44 84 51]",7.724743127822876
46,"{'population_size': 700, 'generations': 1200, 'elite_size': 10, 'tournament_size': 25, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012300123001230013,"[87 49  6 57 83 86 55 99 26 81 94 25 47 52 15 62 74 73 44 51 66 92 33 84
 54 75 45 22 68 64 72 79 10 80 17 29 48 93 71 20  1 78 39 76 67 18 31 61
 60 30 16 96  8 65 32 69 77 58 28 12  3 27 37 91  2 46 36 70 21 90 23  5
 42 97 95 82 38 14 59 35  0 56 13  4 85 34 19 40  9 11 50 88 43 53 41 98
 63  7 24 89 87]",16.158101081848145
47,"{'population_size': 1000, 'generations': 800, 'elite_size': 5, 'tournament_size': 20, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012300123001230013,"[43 53 88 50 11 40 19  9 34 85  4  0 56 13 59 38 82 95 97 42  5 23 89 87
 35 14 49  6 57 83 86 55 99 26 81 94 25 47 52 15 62 74 73 44 51 66 54 75
 45 92 33 84  1 20 93 48 27 37 91 17 80 10 79 72 64 68 22 71 78 39 76 67
 18 31 61 60 30 16 96  8 65 32 69 77 58 28 12  3 29  2 46 36 70 21 90 24
  7 63 98 41 43]",14.9967679977417
48,"{'population_size': 1000, 'generations': 1200, 'elite_size': 30, 'tournament_size': 20, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012300123001230013,"[32 69 77 58 28 12 48  3 27 37 68 64 72 79 10 80 91 17 29  2 46 36 70 21
 90 23  5 42 97 95 82 59 35  0 56 13  4 85 34  9 40 19 88 50 11 43 53 41
 98 63  7 24 89 87 38 14 49  6 57 83 86 55 99 26 81 94 25 47 52 15 62 74
 73 44 51 66 54 75 45 92 33 84 61 60 31 18 67  1 20 22 93 71 78 39 76 30
 16 96  8 65 32]",22.5770161151886
49,"{'population_size': 500, 'generations': 600, 'elite_size': 20, 'tournament_size': 20, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012285012285012285,"[83 86 55 99 26 81 94 25 47 52 15 62 74 73 44 51 66 54 75 45 92 33 84  1
 20 22 68 64 72 79 10 80 17 91 27 37 48 93 71 78 39 76 67 18 31 61 60 30
 16 96  8 65 32 69 77 58 28 12  3 29  2 46 36 70 21 90 23  5 42 97 95 82
 38 14 59 35  0 56 13  4 85 34 19 40  9 88 50 11 43 53 41 98 63  7 24 89
 87 49 57  6 83]",5.422116756439209
50,"{'population_size': 1000, 'generations': 800, 'elite_size': 20, 'tournament_size': 20, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012285012285012285,"[72 79 10 80 17 91 27 37 48 93 71 78 39 76 67 18 31 61 60 30 16 96  8 65
 32 69 77 58 28 12  3 29  2 46 36 70 21 90 23  5 42 97 95 82 38 14 59 35
  0 56 13  4 85 34  9 40 19 88 50 11 43 53 41 98 63  7 24 89 87 49  6 57
 83 86 55 99 26 81 94 25 47 52 15 62 74 73 44 51 66 54 75 45 92 33 84  1
 20 22 68 64 72]",15.159843921661377
51,"{'population_size': 1000, 'generations': 800, 'elite_size': 20, 'tournament_size': 20, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012285012285012285,"[47 52 15 62 74 73 44 51 66 54 75 45 92 33 84 61  1 20 22 68 64 72 79 10
 80 17 91 37 27  3 12 28 48 93 71 78 39 76 67 18 31 60 30 16 96  8 65 32
 69 77 58 29  2 46 36 70 21 90 23  5 42 97 95 82 38 59 35  0 56 13  4 85
 34 19  9 40 88 50 11 43 53 41 98 63  7 24 89 87 14 49  6 57 83 86 55 99
 26 81 94 25 47]",15.131586074829102
52,"{'population_size': 1000, 'generations': 1200, 'elite_size': 10, 'tournament_size': 25, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012285012285012285,"[97 95 82 38 14 59 35  0 56 13  4 85 34 40  9 88 50 11 43 41 98 63 53 19
 87 49  6 57 83 86 55 99 26 81 94 25 47 52 15 62 74 73 44 84 51 92 33 66
 54 75 45  1 20 22 68 64 72 79 10 80 17 91 27 37 48 93 71 78 39 76 67 18
 31 61 60 30 16 96  8 65 32 69 77 58 28 12  3 29  2 46 36 70 21  7 24 90
 23  5 89 42 97]",22.742470264434814
53,"{'population_size': 1000, 'generations': 200, 'elite_size': 5, 'tournament_size': 25, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.001226993865030675,"[46 36 90 24  7 21 70 63 98 41 43 53 88 50 11 40 34  9 19 85  4  0 56 13
 59 38 82 95 97 42  5 23 89 87 35 14 49  6 57 83 86 55 99 26 81 94 25 47
 52 15 62 74 73 44 51 66 92 33 84 54 75 45 22 68 64 72 79 10 80 27 37 48
 93 71 39 78 76  1 20 67 18 31 61 60 30 16 96  8 65 32 69 77 58 28 12  3
 91 17 29  2 46]",3.804995059967041
54,"{'population_size': 1000, 'generations': 600, 'elite_size': 30, 'tournament_size': 40, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.001226993865030675,"[32 69 77 58 28 12  3 27 37 91  2 46 36 70 21 90 23  5 42 97 95 82 38 14
 59 35  0 56 13  4 85 34  9 40 19 88 50 11 43 53 41 98 63  7 24 89 87 49
  6 57 83 86 55 99 26 81 94 25 47 52 15 62 74 73 44 51 66 92 33 84 54 75
 45 22 68 64 72 79 10 80 17 29 48 93 71 78 39 76 20  1 67 18 31 61 60 30
 16 96  8 65 32]",11.278856039047241
55,"{'population_size': 1000, 'generations': 800, 'elite_size': 30, 'tournament_size': 20, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.001226993865030675,"[42 97 95 82 38 14 59 35  0 56 13  4 85 34 19 40  9 50 11 88 43 98 63 41
 53 87 49  6 57 83 86 55 99 26 81 94 25 47 52 15 62 74 73 44 84 51 66 54
 75 45 92 33  1 20 22 68 64 72 79 10 80 17 91 27 37 48 93 71 78 39 76 67
 18 31 61 60 30 16 96  8 65 32 69 77 58 28 12  3 29  2 46 36 70 21  7 24
 90 23  5 89 42]",15.138996839523315
56,"{'population_size': 500, 'generations': 800, 'elite_size': 10, 'tournament_size': 20, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012254901960784314,"[60 30 16 96  8 65 32 69 77 58 28 12  3 29  2 46 36 70 21 90 23  5 42 97
 95 82 38 14 59 35  0 56 13  4 85 34  9 40 19 88 50 11 43 53 41 98 63  7
 24 89 87 49  6 57 83 86 55 99 26 81 94 25 47 52 15 62 74 73 44 51 84 66
 54 75 45 92 33  1 20 22 68 64 72 79 10 80 91 17 27 37 48 93 71 78 39 76
 67 18 31 61 60]",7.442387819290161
57,"{'population_size': 500, 'generations': 1200, 'elite_size': 10, 'tournament_size': 20, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012254901960784314,"[42 97 95 82 59 35  0 56 13  4 85 34 19  9 40 88 50 11 43 53 41 98 63  7
 24 89 87 38 14 49 57  6 83 86 55 99 26 81 94 25 47 52 15 62 74 73 44 51
 66 54 75 45 92 33 84 61 18 67  1 20 22 68 64 72 79 10 80 91 27 37 48 93
 71 78 39 76 31 60 30 16 96  8 65 32 69 77 58 28 12  3 29 17  2 46 36 70
 21 90 23  5 42]",11.10037899017334
58,"{'population_size': 1000, 'generations': 200, 'elite_size': 20, 'tournament_size': 20, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012254901960784314,"[51 66 92 33 54 75 45  1 20 22 68 64 72 79 10 80 17 29 48 93 71 78 39 76
 67 18 31 61 60 30 16 96  8 65 32 69 77 58 28 12  3 27 37 91  2 46 36 70
 21  7 24 90 23  5 89 42 97 95 82 38 14 59 35  0 56 13  4 85 34  9 40 19
 88 50 11 43 53 41 98 63 87 49  6 57 83 86 55 99 26 81 94 25 47 52 15 62
 74 73 44 84 51]",4.100677967071533
59,"{'population_size': 1000, 'generations': 800, 'elite_size': 30, 'tournament_size': 20, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012254901960784314,"[ 5 42 97 95 82 59 35  0 56 13  4 85 34  9 40 19 88 50 11 43 53 41 98 63
  7 24 89 87 38 14 49  6 57 83 86 55 99 26 81 94 25 47 52 15 62 74 73 44
 51 66 54 75 45 92 33 84 61 60 30 16 65 32 96  8 31 18 67 76 78 39 71  1
 20 22 68 64 72 79 10 80 91 37 27  3 12 28 48 93 69 77 58 29 17  2 46 36
 70 21 90 23  5]",14.751965999603271
60,"{'population_size': 200, 'generations': 600, 'elite_size': 5, 'tournament_size': 40, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012239902080783353,"[ 6 83 86 55 99 26 81 94 25 47 52 15 62 74 73 44 51 84 92 33 66 54 75 45
 22 68 64 72 79 80 10 48 93 71  1 20 78 39 76 67 18 31 61 60 30 16 96  8
 65 32 69 77 58 28 12  3 27 37 91 17 29  2 46 36 70 21 90 23  5 42 97 95
 82 59 35  0 56 13  4 85 34  9 40 19 88 50 11 43 53 41 98 63  7 24 89 87
 38 14 49 57  6]",2.376469135284424
61,"{'population_size': 200, 'generations': 1200, 'elite_size': 5, 'tournament_size': 25, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012239902080783353,"[79  3 48 93 71  1 20 78 39 76 67 18 31 61 60 30 16 96  8 65 32 69 77 58
 28 12 27 37 91 80 10 17 29  2 46 36 70 21 90 23  5 42 97 95 82 59 35  0
 56 13  4 85 34 19  9 40 88 50 11 43 53 41 98 63  7 24 89 87 38 14 49  6
 57 83 86 55 99 26 81 94 25 47 52 15 62 74 73 44 51 84 66 92 33 54 75 45
 22 68 64 72 79]",4.693639039993286
62,"{'population_size': 500, 'generations': 600, 'elite_size': 5, 'tournament_size': 25, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012239902080783353,"[47 52 15 62 74 73 44 51 66 54 75 45 92 33 84 61 18  1 20 22 68 64 37 27
 72 79 10 36 46  2 29 17 80 91  3 12 28 48 93 71 78 39 76 67 31 60 30 16
 96  8 65 32 69 77 58 90 24  7 21 70 63 98 41 43 53 88 50 11  9 40 19 34
 85  4  0 56 13 35 59 82 95 97 42  5 23 89 87 38 14 49  6 57 83 86 55 99
 26 81 94 25 47]",5.711063861846924
63,"{'population_size': 500, 'generations': 800, 'elite_size': 10, 'tournament_size': 25, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012239902080783353,"[14 49  6 57 83 86 55 99 26 81 94 25 47 52 15 62 74 73 44 84 51 66 54 75
 45 92 33  1 20 22 48 93 71 78 39 76 67 18 31 61 60 30 16 96  8 65 32 69
 77 58 28 12  3 27 37 68 64 72 79 10 80 91 17 29  2 46 36 70 21 42 97 95
 82 59 35  0 56 13  4 85 34  9 40 19 88 50 11 43 53 41 98 63  7 24 90 23
  5 89 87 38 14]",7.429018020629883
64,"{'population_size': 500, 'generations': 1200, 'elite_size': 30, 'tournament_size': 20, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012239902080783353,"[89 87 49 57  6 83 86 55 99 26 81 94 25 47 52 15 62 74 73 44 51 66 92 33
 84 54 75 45  1 20 22 48 93 71 78 39 76 67 18 31 61 60 30 16 96  8 65 32
 69 77 58 28 12  3 27 37 68 64 72 79 10 80 91 17 29  2 46 36 70 21 90 23
  5 42 97 95 82 38 14 59 35  0 56 13  4 85 34  9 40 19 88 50 11 43 53 41
 98 63  7 24 89]",10.77772307395935
65,"{'population_size': 700, 'generations': 800, 'elite_size': 30, 'tournament_size': 20, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012239902080783353,"[67 18 31 61 60 30 16 96  8 65 32 69 77 58 29  2 46 36 70 21 90 23  5 42
 97 95 82 38 14 59 35  0 56 13  4 85 34 40 19 88  9 11 50 43 53 41 98 63
  7 24 89 87 49  6 57 83 86 55 99 26 81 94 25 47 52 15 62 74 73 44 84 51
 66 54 75 45 92 33  1 20 22 68 64 37 27 72 79 10 80 17 91  3 12 28 48 93
 71 78 39 76 67]",10.236197233200073
66,"{'population_size': 700, 'generations': 1200, 'elite_size': 5, 'tournament_size': 20, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012239902080783353,"[47 52 15 62 74 73 44 84 51 66 33 92 54 75 45  1 20 71 78 39 76 67 18 31
 61 60 30 16 96  8 65 32 69 77 58 28 12  3 27 37 48 93 22 68 64 72 79 91
 80 10 17 29  2 46 36 70 21  7 24 90 23  5 89 42 97 95 82 38 59 35  0 56
 13  4 85 34 40  9 50 11 43 53 41 63 98 88 19 87 14 49 57  6 83 86 55 99
 26 81 94 25 47]",15.878255128860474
67,"{'population_size': 700, 'generations': 1200, 'elite_size': 30, 'tournament_size': 40, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012239902080783353,"[92 33 84 54 75 45 93 48 37 27 91 80 10 79 72 64 68 22 20  1 71 78 39 76
 67 18 31 61 60 30 16 96  8 65 32 69 77 58 28 12  3 17 29  2 46 36 70 21
 90 24  7 63 98 41 43 53 50 11  9 40 88 19 34 85  4  0 56 13 35 59 82 95
 97 42  5 23 89 87 38 14 49  6 57 83 86 55 99 26 81 94 25 47 52 15 62 74
 73 44 51 66 92]",15.754369735717773
68,"{'population_size': 1000, 'generations': 600, 'elite_size': 20, 'tournament_size': 20, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012239902080783353,"[38 59 35  0 56 13  4 85 34  9 40 19 88 50 11 43 53 41 98 63 89 87 14 49
  6 57 83 86 55 99 26 81 94 25 47 52 15 62 74 73 44 51 84 66 92 33 54 75
 45  1 20 22 68 64 37 27 48 93 71 78 39 76 67 18 31 61 60 30 16 96  8 65
 32 69 77 58 28 12  3 91 72 79 10 80 17 29  2 46 36 70 21  7 24 90 23  5
 42 97 95 82 38]",11.447387218475342
69,"{'population_size': 1000, 'generations': 600, 'elite_size': 30, 'tournament_size': 25, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012239902080783353,"[65 32 69 77 58 28 12  3 27 37 91 17 29  2 46 36 70 21  7 41 98 63 24 90
 23  5 89 42 97 95 82 38 59 35  0 56 13  4 85 34  9 40 88 50 11 43 53 19
 87 14 49  6 57 83 86 55 99 26 81 94 25 47 52 15 62 74 73 44 84 51 66 92
 33 54 75 45 22 68 64 72 79 10 80 48 93 71  1 20 78 39 76 67 18 31 61 60
 30 16 96  8 65]",10.969833850860596
70,"{'population_size': 1000, 'generations': 800, 'elite_size': 10, 'tournament_size': 20, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012239902080783353,"[23  5 89 87 38 14 49  6 57 83 86 55 99 26 81 94 25 47 52 15 62 74 73 44
 84 66 54 75 45 92 33 51  1 20 22 68 64 72 79 10 80 17 48 93 71 78 39 76
 67 18 31 61 60 30 16 96  8 65 32 69 42 97 95 82 59 35  0 56 13  4 85 34
  9 40 19 88 50 11 43 53 41 98 63  7 90 77 58 28 12  3 27 37 91 29  2 46
 36 70 21 24 23]",14.761207103729248
71,"{'population_size': 1000, 'generations': 1200, 'elite_size': 10, 'tournament_size': 25, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012239902080783353,"[28 12  3 27 37 68 64 72 79 10 80 91 17 29  2 46 36 70 21  7 24 90 23  5
 89 42 97 95 82 38 59 35  0 56 13  4 85 34 19 40  9 88 50 11 43 53 41 98
 63 87 14 49  6 57 83 86 55 99 26 81 94 25 47 52 15 62 74 73 44 51 84 92
 33 66 54 75 45 22 48 93 71  1 20 78 39 76 67 18 31 61 60 30 16 96  8 65
 32 69 77 58 28]",22.86179494857788
72,"{'population_size': 1000, 'generations': 1200, 'elite_size': 20, 'tournament_size': 40, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012239902080783353,"[79 10 80 27 37 48 93 71 78 39 76 67 18 31 61 60 30 16 96  8 65 32 69 77
 58 28 12  3 91 17 29  2 46 36 70 21 90 23  5 42 97 95 82 59 35  0 56 13
  4 85 34  9 40 19 88 50 11 43 53 41 98 63  7 24 89 87 38 14 49 57  6 83
 86 55 99 26 81 94 25 47 52 15 62 74 73 44 51 84 66 54 75 45 92 33  1 20
 22 68 64 72 79]",22.769639253616333
73,"{'population_size': 1000, 'generations': 800, 'elite_size': 5, 'tournament_size': 25, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012224938875305623,"[67 18 31 61 60 30 16 96  8 65 32 69 77 58 28 12  3 27 37 68 64 72 79 10
 80 17 91 29  2 46 36 70 21 90 23  5 42 97 95 82 59 35  0 56 13  4 85 34
 19 40  9 11 50 88 43 53 41 98 63  7 24 89 87 38 14 49 57  6 83 86 55 99
 26 81 94 25 47 52 15 62 74 73 44 51 66 54 75 45 92 33 84  1 20 22 48 93
 71 78 39 76 67]",15.16138219833374
74,"{'population_size': 200, 'generations': 1200, 'elite_size': 10, 'tournament_size': 25, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.001221001221001221,"[19  4  0 56 13 14 82 95 97 42  5 23 89 87 35 59 38 49  6 57 83 86 55 99
 26 81 94 25 47 52 15 62 74 73 44 51 66 54 75 45 92 33 84  1 20 22 68 64
 79 72 10 80 17 29  2 46 36 91 37 27  3 12 28 48 93 71 78 39 76 67 18 31
 61 60 30 16 96  8 65 32 69 77 58 90 24  7 21 70 63 98 41 53 43 88 50 11
  9 40 34 85 19]",4.359677076339722
75,"{'population_size': 500, 'generations': 1200, 'elite_size': 30, 'tournament_size': 25, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.001221001221001221,"[ 3 29  2 46 36 70 21 90 23  5 42 97 95 82 38 14 59 35  0 56 13  4 85 34
  9 40 19 88 50 11 43 53 41 98 63  7 24 89 87 49  6 57 83 86 55 99 26 81
 94 25 47 52 15 62 74 73 44 51 66 54 75 45 92 33 84 61 78 39 93 48 27 37
 91 17 80 10 79 72 64 68 22 20  1 71 76 67 18 31 60 30 16 96  8 65 32 69
 77 58 28 12  3]",10.717442750930786
76,"{'population_size': 700, 'generations': 200, 'elite_size': 20, 'tournament_size': 20, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.001221001221001221,"[36 70 21  7 24 90 23  5 89 42 97 95 82 38 14 59 35  0 56 13  4 85 34 19
 40  9 88 50 11 43 53 41 98 63 87 49  6 57 83 86 55 99 26 81 94 25 47 52
 15 62 74 73 44 84 51 92 33 66 54 75 45  1 20 22 68 64 72 79 10 80 17 29
 48 93 71 78 39 76 67 18 31 61 60 30 16 96  8 65 32 69 77 58 28 12  3 27
 37 91  2 46 36]",2.6103076934814453
77,"{'population_size': 700, 'generations': 600, 'elite_size': 5, 'tournament_size': 20, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.001221001221001221,"[54 75 45  1 20 22 68 64 72 79 10 80 17 29 48 93 71 78 39 76 67 18 31 61
 60 30 16 96  8 65 32 69 77 58 28 12  3 27 37 91  2 46 36 70 21  7 24 90
 23  5 89 42 97 95 82 38 14 59 35  0 56 13  4 85 34  9 40 88 50 11 43 98
 63 41 53 19 87 49  6 57 83 86 55 99 26 81 94 25 47 52 15 62 74 73 44 51
 84 33 92 66 54]",7.886703014373779
78,"{'population_size': 1000, 'generations': 200, 'elite_size': 10, 'tournament_size': 20, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.001221001221001221,"[82 95 97 42  5 23 89 87 59 38 14 49  6 57 83 86 55 99 26 81 94 25 47 52
 15 62 74 73 44 51 66 54 75 45 92 33 84  1 20 22 68 64 72 79 10 80 17 36
 46  2  3 27 37 91 29 12 28 48 93 71 78 39 76 67 18 31 61 60 30 16 96  8
 65 32 69 77 58 90 24  7 21 70 63 98 41 43 53 19 88 50 11  9 40 34 85  4
  0 56 13 35 82]",3.813575029373169
79,"{'population_size': 1000, 'generations': 600, 'elite_size': 30, 'tournament_size': 20, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.001221001221001221,"[59 35  0 56 13  4 85 34  9 40 19 88 50 11 43 53 41 98 63  7 24 89 87 38
 14 49  6 57 83 86 55 99 26 81 94 25 47 52 15 62 74 73 44 51 66 54 75 45
 92 33 84 61 60 30 16 96  8 32 65 31 18 67 76 78 39 93 48 27 37 91 17 80
 10 79 72 64 68 22 20  1 71 69 77 58 28 12  3 29  2 46 36 70 21 90 23  5
 42 97 95 82 59]",10.860400915145874
80,"{'population_size': 1000, 'generations': 800, 'elite_size': 10, 'tournament_size': 25, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.001221001221001221,"[ 6 83 86 55 99 26 81 94 25 47 52 15 62 74 73 44 84 51 66 92 33 54 75 45
  1 20 71 93 48 28 12  3 27 37 91 17 80 10 79 72 64 68 22 78 39 76 67 18
 31 61 60 30 16 96  8 65 32 69 77 58 29  2 46 36 70 21 42 97 95 82 38 59
 35  0 56 13  4 85 34 40 88 19  9 50 11 43 53 41 98 63  7 24 90 23  5 89
 87 14 49 57  6]",15.107228994369507
81,"{'population_size': 1000, 'generations': 800, 'elite_size': 30, 'tournament_size': 25, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.001221001221001221,"[61 76 78 39 93 48 27 37 91 17 80 10 79 72 64 68 22 20  1 71 67 18 31 60
 30 16 96  8 65 32 69 77 58 28 12  3 29  2 46 36 70 21 90 23  5 42 97 95
 82 38 14 59 35  0 56 13  4 85 34  9 40 19 88 50 11 43 53 41 98 63  7 24
 89 87 49  6 57 83 86 55 99 26 81 94 25 47 52 15 62 74 73 44 51 66 54 75
 45 92 33 84 61]",14.880288124084473
82,"{'population_size': 1000, 'generations': 1200, 'elite_size': 5, 'tournament_size': 25, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.001221001221001221,"[17 80 10 79 72 64 68 22 71 78 39 76 67 18 31 61 60 30 16 96  8 65 32 69
 77 58 29  2 46 36 70 21 90 23  5 42 97 95 82 38 14 59 35  0 56 13  4 85
 34 40 19  9 88 50 11 43 53 41 98 63  7 24 89 87 49  6 57 83 86 55 99 26
 81 94 25 47 52 15 62 74 73 44 84 51 66 54 75 45 92 33  1 20 93 48 28 12
  3 27 37 91 17]",23.258973121643066
83,"{'population_size': 200, 'generations': 800, 'elite_size': 5, 'tournament_size': 20, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012195121951219512,"[34 85  4  0 56 13 38 14 82 95 97 42  5 23 89 87 35 59 49  6 57 83 86 55
 99 26 81 94 25 47 52 15 62 74 73 44 51 66 54 75 45 92 33 84 78 93 48 28
 12  3 27 37 91 29  2 46 36 17 80 10 79 72 64 68 22 20  1 71 39 76 67 18
 31 61 60 30 16 96  8 65 32 69 77 58 90 24  7 21 70 63 98 41 43 53 88 50
 11  9 40 19 34]",3.0205702781677246
84,"{'population_size': 500, 'generations': 600, 'elite_size': 30, 'tournament_size': 20, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012195121951219512,"[69 77 58 28 12  3 29  2 46 36 70 21 90 23  5 89 42 97 95 82 59 35  0 56
 13  4 85 34 19 40  9 88 50 11 43 53 41 98 63  7 24 87 38 14 49  6 57 83
 86 55 99 26 81 94 25 47 52 15 62 74 73 44 51 66 54 75 45 92 33 84 76 78
 39 71 93 48 27 37 91 17 80 10 79 72 64 68 22 20  1 67 18 31 61 60 30 16
 96  8 65 32 69]",5.325852155685425
85,"{'population_size': 500, 'generations': 800, 'elite_size': 30, 'tournament_size': 20, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012195121951219512,"[ 7 24 89 87 49 57  6 83 86 55 99 26 81 94 25 47 52 15 62 74 73 44 84 51
 54 75 45 92 33 66 93 48 27 37 91 17 80 10 79 72 64 68 22 20  1 71 78 39
 76 67 18 31 61 60 30 16 96  8 65 32 69 77 58 28 12  3 29  2 46 36 70 21
 90 23  5 42 97 95 82 38 14 59 35  0 56 13  4 85 34 40 19  9 88 50 11 43
 53 41 98 63  7]",7.139577150344849
86,"{'population_size': 700, 'generations': 200, 'elite_size': 5, 'tournament_size': 20, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012195121951219512,"[67 18 31 60 30 16 96  8 65 32 69 77 58 29  2 46 36 70 21  7 90 24 63 98
 41 43 53 88 50 11 40  9 19 34 85  4  0 56 13 14 82 95 97 42  5 23 89 87
 35 59 38 49  6 57 83 86 55 99 26 81 94 25 47 52 15 62 74 73 44 51 66 54
 75 45 92 33 84 61 93 48 28 12  3 27 37 91 17 80 10 79 72 64 68 22 20  1
 71 78 39 76 67]",2.701967716217041
87,"{'population_size': 700, 'generations': 1200, 'elite_size': 10, 'tournament_size': 20, 'mutation_rate': 0.02, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012195121951219512,"[97 95 82 38 14 59 35  0 56 13  4 85 34 19 40  9 88 50 11 43 53 41 98 63
  7 24 89 87 49 57  6 83 86 55 99 26 81 94 25 47 52 15 62 74 73 44 51 66
 54 75 45 92 33 84 61 67 18  1 20 22 48 93 71 78 39 76 31 60 30 16 96  8
 65 32 69 77 58 28 12  3 27 37 68 64 72 79 10 80 91 17 29  2 46 36 70 21
 90 23  5 42 97]",15.821110010147095
88,"{'population_size': 700, 'generations': 1200, 'elite_size': 20, 'tournament_size': 20, 'mutation_rate': 0.01, 'mutation_type': 'swap', 'crossover_type': 'ox'}",0.0012195121951219512,"[20 78 39 76 67 18 31 61 60 30 16 96  8 65 32 69 77 58 28 12  3 27 37 91
 17 29  2 46 36 70 21 90 23  5 42 97 95 82 59 35  0 56 13  4 85 34 19  9
 40 88 50 11 43 53 41 98 63  7 24 89 87 38 14 49  6 57 83 86 55 99 26 81
 94 25 47 52 15 62 74 73 44 51 66 92 33 84 54 75 45 22 68 64 72 79 10 80
 48 93 71  1 20]",16.0346941947937
